time(s)	accl(g)
13.407	-0.000987667524
13.408	-0.001147968696
13.409	-0.001308269868
13.410	-0.001468571040
13.411	-0.001744675800
13.412	-0.002020780560
13.413	-0.002296885320
13.414	-0.002572990080
13.415	-0.002849094840
13.416	-0.003125199600
13.417	-0.003455806680
13.418	-0.003786413760
13.419	-0.004117020840
13.420	-0.004447627920
13.421	-0.004778235000
13.422	-0.005108842080
13.423	-0.005445723840
13.424	-0.005782605600
13.425	-0.006119487360
13.426	-0.006456369120
13.427	-0.006793250880
13.428	-0.007130132640
13.429	-0.007435780800
13.430	-0.007741428960
13.431	-0.008047077120
13.432	-0.008352725280
13.433	-0.008658373440
13.434	-0.008964021600
13.435	-0.009191881200
13.436	-0.009419740800
13.437	-0.009647600400
13.438	-0.009875460000
13.439	-0.010103319600
13.440	-0.010331179200
13.441	-0.010437517200
13.442	-0.010543855200
13.443	-0.010650193200
13.444	-0.010756531200
13.445	-0.010862869200
13.446	-0.010969207200
13.447	-0.010935288000
13.448	-0.010901368800
13.449	-0.010867449600
13.450	-0.010833530400
13.451	-0.010799611200
13.452	-0.010765692000
13.453	-0.010603828800
13.454	-0.010441965600
13.455	-0.010280102400
13.456	-0.010118239200
13.457	-0.009956376000
13.458	-0.009794512800
13.459	-0.009540114000
13.460	-0.009285715200
13.461	-0.009031316400
13.462	-0.008776917600
13.463	-0.008522518800
13.464	-0.008268120000
13.465	-0.007965380400
13.466	-0.007662640800
13.467	-0.007359901200
13.468	-0.007057161600
13.469	-0.006754422000
13.470	-0.006451682400
13.471	-0.006139745040
13.472	-0.005827807680
13.473	-0.005515870320
13.474	-0.005203932960
13.475	-0.004891995600
13.476	-0.004580058240
13.477	-0.004284638400
13.478	-0.003989218560
13.479	-0.003693798720
13.480	-0.003398378880
13.481	-0.003102959040
13.482	-0.002807539200
13.483	-0.002547308040
13.484	-0.002287076880
13.485	-0.002026845720
13.486	-0.001766614560
13.487	-0.001506383400
13.488	-0.001246152240
13.489	-0.001046866748
13.490	-0.000847581257
13.491	-0.000648295765
13.492	-0.000449010274
13.493	-0.000249724782
13.494	-0.000050439290
13.495	0.000061331682
13.496	0.000173102654
13.497	0.000284873627
13.498	0.000396644599
13.499	0.000508415572
13.500	0.000620186544
13.501	0.000630786180
13.502	0.000641385816
13.503	0.000651985452
13.504	0.000662585088
13.505	0.000673184724
13.506	0.000683784360
13.507	0.000610651704
13.508	0.000537519048
13.509	0.000464386392
13.510	0.000391253736
13.511	0.000318121080
13.512	0.000244988424
13.513	0.000153376440
13.514	0.000061764456
13.515	-0.000029847528
13.516	-0.000121459512
13.517	-0.000213071496
13.518	-0.000304683480
13.519	-0.000325569276
13.520	-0.000346455072
13.521	-0.000367340868
13.522	-0.000388226664
13.523	-0.000409112460
13.524	-0.000429998256
13.525	-0.000302902872
13.526	-0.000175807488
13.527	-0.000048712104
13.528	0.000078383280
13.529	0.000205478664
13.530	0.000332574048
13.531	0.000658883040
13.532	0.000985192032
13.533	0.001311501024
13.534	0.001637810016
13.535	0.001964119008
13.536	0.002290428000
13.537	0.002832709440
13.538	0.003374990880
13.539	0.003917272320
13.540	0.004459553760
13.541	0.005001835200
13.542	0.005544116640
13.543	0.006281200800
13.544	0.007018284960
13.545	0.007755369120
13.546	0.008492453280
13.547	0.009229537440
13.548	0.009966621600
13.549	0.010848381600
13.550	0.011730141600
13.551	0.012611901600
13.552	0.013493661600
13.553	0.014375421600
13.554	0.015257181600
13.555	0.016221673200
13.556	0.017186164800
13.557	0.018150656400
13.558	0.019115148000
13.559	0.020079639600
13.560	0.021044131200
13.561	0.022035289200
13.562	0.023026447200
13.563	0.024017605200
13.564	0.025008763200
13.565	0.025999921200
13.566	0.026991079200
13.567	0.027970657200
13.568	0.028950235200
13.569	0.029929813200
13.570	0.030909391200
13.571	0.031888969200
13.572	0.032868547200
13.573	0.033793990800
13.574	0.034719434400
13.575	0.035644878000
13.576	0.036570321600
13.577	0.037495765200
13.578	0.038421208800
13.579	0.039120430800
13.580	0.039819652800
13.581	0.040518874800
13.582	0.041218096800
13.583	0.041917318800
13.584	0.042616540800
13.585	0.042785883600
13.586	0.042955226400
13.587	0.043124569200
13.588	0.043293912000
13.589	0.043463254800
13.590	0.043632597600
13.591	0.043038265200
13.592	0.042443932800
13.593	0.041849600400
13.594	0.041255268000
13.595	0.040660935600
13.596	0.040066603200
13.597	0.038719941600
13.598	0.037373280000
13.599	0.036026618400
13.600	0.034679956800
13.601	0.033333295200
13.602	0.031986633600
13.603	0.030124381200
13.604	0.028262128800
13.605	0.026399876400
13.606	0.024537624000
13.607	0.022675371600
13.608	0.020813119200
13.609	0.018769876800
13.610	0.016726634400
13.611	0.014683392000
13.612	0.012640149600
13.613	0.010596907200
13.614	0.008553664800
13.615	0.006629332080
13.616	0.004704999360
13.617	0.002780666640
13.618	0.000856333920
13.619	-0.001067998800
13.620	-0.002992331520
13.621	-0.004612900800
13.622	-0.006233470080
13.623	-0.007854039360
13.624	-0.009474608640
13.625	-0.011095177920
13.626	-0.012715747200
13.627	-0.013980936000
13.628	-0.015246124800
13.629	-0.016511313600
13.630	-0.017776502400
13.631	-0.019041691200
13.632	-0.020306880000
13.633	-0.021274080000
13.634	-0.022241280000
13.635	-0.023208480000
13.636	-0.024175680000
13.637	-0.025142880000
13.638	-0.026110080000
13.639	-0.026869818000
13.640	-0.027629556000
13.641	-0.028389294000
13.642	-0.029149032000
13.643	-0.029908770000
13.644	-0.030668508000
13.645	-0.031245434400
13.646	-0.031822360800
13.647	-0.032399287200
13.648	-0.032976213600
13.649	-0.033553140000
13.650	-0.034130066400
13.651	-0.034479376800
13.652	-0.034828687200
13.653	-0.035177997600
13.654	-0.035527308000
13.655	-0.035876618400
13.656	-0.036225928800
13.657	-0.036288988800
13.658	-0.036352048800
13.659	-0.036415108800
13.660	-0.036478168800
13.661	-0.036541228800
13.662	-0.036604288800
13.663	-0.036371892000
13.664	-0.036139495200
13.665	-0.035907098400
13.666	-0.035674701600
13.667	-0.035442304800
13.668	-0.035209908000
13.669	-0.034755781200
13.670	-0.034301654400
13.671	-0.033847527600
13.672	-0.033393400800
13.673	-0.032939274000
13.674	-0.032485147200
13.675	-0.031936676400
13.676	-0.031388205600
13.677	-0.030839734800
13.678	-0.030291264000
13.679	-0.029742793200
13.680	-0.029194322400
13.681	-0.028679749200
13.682	-0.028165176000
13.683	-0.027650602800
13.684	-0.027136029600
13.685	-0.026621456400
13.686	-0.026106883200
13.687	-0.025714039200
13.688	-0.025321195200
13.689	-0.024928351200
13.690	-0.024535507200
13.691	-0.024142663200
13.692	-0.023749819200
13.693	-0.023509077600
13.694	-0.023268336000
13.695	-0.023027594400
13.696	-0.022786852800
13.697	-0.022546111200
13.698	-0.022305369600
13.699	-0.022195759200
13.700	-0.022086148800
13.701	-0.021976538400
13.702	-0.021866928000
13.703	-0.021757317600
13.704	-0.021647707200
13.705	-0.021613327200
13.706	-0.021578947200
13.707	-0.021544567200
13.708	-0.021510187200
13.709	-0.021475807200
13.710	-0.021441427200
13.711	-0.021395860800
13.712	-0.021350294400
13.713	-0.021304728000
13.714	-0.021259161600
13.715	-0.021213595200
13.716	-0.021168028800
13.717	-0.021012842400
13.718	-0.020857656000
13.719	-0.020702469600
13.720	-0.020547283200
13.721	-0.020392096800
13.722	-0.020236910400
13.723	-0.019886167200
13.724	-0.019535424000
13.725	-0.019184680800
13.726	-0.018833937600
13.727	-0.018483194400
13.728	-0.018132451200
13.729	-0.017527951200
13.730	-0.016923451200
13.731	-0.016318951200
13.732	-0.015714451200
13.733	-0.015109951200
13.734	-0.014505451200
13.735	-0.013634142000
13.736	-0.012762832800
13.737	-0.011891523600
13.738	-0.011020214400
13.739	-0.010148905200
13.740	-0.009277596000
13.741	-0.008174445840
13.742	-0.007071295680
13.743	-0.005968145520
13.744	-0.004864995360
13.745	-0.003761845200
13.746	-0.002658695040
13.747	-0.001396347720
13.748	-0.000134000400
13.749	0.001128346920
13.750	0.002390694240
13.751	0.003653041560
13.752	0.004915388880
13.753	0.006208457400
13.754	0.007501525920
13.755	0.008794594440
13.756	0.010087662960
13.757	0.011380731480
13.758	0.012673800000
13.759	0.013809214800
13.760	0.014944629600
13.761	0.016080044400
13.762	0.017215459200
13.763	0.018350874000
13.764	0.019486288800
13.765	0.020287029600
13.766	0.021087770400
13.767	0.021888511200
13.768	0.022689252000
13.769	0.023489992800
13.770	0.024290733600
13.771	0.024666834000
13.772	0.025042934400
13.773	0.025419034800
13.774	0.025795135200
13.775	0.026171235600
13.776	0.026547336000
13.777	0.026527561200
13.778	0.026507786400
13.779	0.026488011600
13.780	0.026468236800
13.781	0.026448462000
13.782	0.026428687200
13.783	0.026133628800
13.784	0.025838570400
13.785	0.025543512000
13.786	0.025248453600
13.787	0.024953395200
13.788	0.024658336800
13.789	0.024243718800
13.790	0.023829100800
13.791	0.023414482800
13.792	0.022999864800
13.793	0.022585246800
13.794	0.022170628800
13.795	0.021772561200
13.796	0.021374493600
13.797	0.020976426000
13.798	0.020578358400
13.799	0.020180290800
13.800	0.019782223200
13.801	0.019484016000
13.802	0.019185808800
13.803	0.018887601600
13.804	0.018589394400
13.805	0.018291187200
13.806	0.017992980000
13.807	0.017827645200
13.808	0.017662310400
13.809	0.017496975600
13.810	0.017331640800
13.811	0.017166306000
13.812	0.017000971200
13.813	0.016973967600
13.814	0.016946964000
13.815	0.016919960400
13.816	0.016892956800
13.817	0.016865953200
13.818	0.016838949600
13.819	0.016937901600
13.820	0.017036853600
13.821	0.017135805600
13.822	0.017234757600
13.823	0.017333709600
13.824	0.017432661600
13.825	0.017631928800
13.826	0.017831196000
13.827	0.018030463200
13.828	0.018229730400
13.829	0.018428997600
13.830	0.018628264800
13.831	0.018895884000
13.832	0.019163503200
13.833	0.019431122400
13.834	0.019698741600
13.835	0.019966360800
13.836	0.020233980000
13.837	0.020538847200
13.838	0.020843714400
13.839	0.021148581600
13.840	0.021453448800
13.841	0.021758316000
13.842	0.022063183200
13.843	0.022369832400
13.844	0.022676481600
13.845	0.022983130800
13.846	0.023289780000
13.847	0.023596429200
13.848	0.023903078400
13.849	0.024156290400
13.850	0.024409502400
13.851	0.024662714400
13.852	0.024915926400
13.853	0.025169138400
13.854	0.025422350400
13.855	0.025561404000
13.856	0.025700457600
13.857	0.025839511200
13.858	0.025978564800
13.859	0.026117618400
13.860	0.026256672000
13.861	0.026241338400
13.862	0.026226004800
13.863	0.026210671200
13.864	0.026195337600
13.865	0.026180004000
13.866	0.026164670400
13.867	0.025977356400
13.868	0.025790042400
13.869	0.025602728400
13.870	0.025415414400
13.871	0.025228100400
13.872	0.025040786400
13.873	0.024658512000
13.874	0.024276237600
13.875	0.023893963200
13.876	0.023511688800
13.877	0.023129414400
13.878	0.022747140000
13.879	0.022143424800
13.880	0.021539709600
13.881	0.020935994400
13.882	0.020332279200
13.883	0.019728564000
13.884	0.019124848800
13.885	0.018291512400
13.886	0.017458176000
13.887	0.016624839600
13.888	0.015791503200
13.889	0.014958166800
13.890	0.014124830400
13.891	0.013084339200
13.892	0.012043848000
13.893	0.011003356800
13.894	0.009962865600
13.895	0.008922374400
13.896	0.007881883200
13.897	0.006703615320
13.898	0.005525347440
13.899	0.004347079560
13.900	0.003168811680
13.901	0.001990543800
13.902	0.000812275920
13.903	-0.000347322360
13.904	-0.001506920640
13.905	-0.002666518920
13.906	-0.003826117200
13.907	-0.004985715480
13.908	-0.006145313760
13.909	-0.007080712800
13.910	-0.008016111840
13.911	-0.008951510880
13.912	-0.009886909920
13.913	-0.010822308960
13.914	-0.011757708000
13.915	-0.012310748400
13.916	-0.012863788800
13.917	-0.013416829200
13.918	-0.013969869600
13.919	-0.014522910000
13.920	-0.015075950400
13.921	-0.015210786000
13.922	-0.015345621600
13.923	-0.015480457200
13.924	-0.015615292800
13.925	-0.015750128400
13.926	-0.015884964000
13.927	-0.015688393200
13.928	-0.015491822400
13.929	-0.015295251600
13.930	-0.015098680800
13.931	-0.014902110000
13.932	-0.014705539200
13.933	-0.014332922400
13.934	-0.013960305600
13.935	-0.013587688800
13.936	-0.013215072000
13.937	-0.012842455200
13.938	-0.012469838400
13.939	-0.012079638000
13.940	-0.011689437600
13.941	-0.011299237200
13.942	-0.010909036800
13.943	-0.010518836400
13.944	-0.010128636000
13.945	-0.009833473200
13.946	-0.009538310400
13.947	-0.009243147600
13.948	-0.008947984800
13.949	-0.008652822000
13.950	-0.008357659200
13.951	-0.008203587600
13.952	-0.008049516000
13.953	-0.007895444400
13.954	-0.007741372800
13.955	-0.007587301200
13.956	-0.007433229600
13.957	-0.007405701600
13.958	-0.007378173600
13.959	-0.007350645600
13.960	-0.007323117600
13.961	-0.007295589600
13.962	-0.007268061600
13.963	-0.007315208400
13.964	-0.007362355200
13.965	-0.007409502000
13.966	-0.007456648800
13.967	-0.007503795600
13.968	-0.007550942400
13.969	-0.007611682800
13.970	-0.007672423200
13.971	-0.007733163600
13.972	-0.007793904000
13.973	-0.007854644400
13.974	-0.007915384800
13.975	-0.007942216800
13.976	-0.007969048800
13.977	-0.007995880800
13.978	-0.008022712800
13.979	-0.008049544800
13.980	-0.008076376800
13.981	-0.008046466800
13.982	-0.008016556800
13.983	-0.007986646800
13.984	-0.007956736800
13.985	-0.007926826800
13.986	-0.007896916800
13.987	-0.007799401200
13.988	-0.007701885600
13.989	-0.007604370000
13.990	-0.007506854400
13.991	-0.007409338800
13.992	-0.007311823200
13.993	-0.007118945040
13.994	-0.006926066880
13.995	-0.006733188720
13.996	-0.006540310560
13.997	-0.006347432400
13.998	-0.006154554240
13.999	-0.005827458120
14.000	-0.005500362000
14.001	-0.005173265880
14.002	-0.004846169760
14.003	-0.004519073640
14.004	-0.004191977520
14.005	-0.003704023560
14.006	-0.003216069600
14.007	-0.002728115640
14.008	-0.002240161680
14.009	-0.001752207720
14.010	-0.001264253760
14.011	-0.000613674000
14.012	0.000036905760
14.013	0.000687485520
14.014	0.001338065280
14.015	0.001988645040
14.016	0.002639224800
14.017	0.003431130000
14.018	0.004223035200
14.019	0.005014940400
14.020	0.005806845600
14.021	0.006598750800
14.022	0.007390656000
14.023	0.008287083600
14.024	0.009183511200
14.025	0.010079938800
14.026	0.010976366400
14.027	0.011872794000
14.028	0.012769221600
14.029	0.013726992000
14.030	0.014684762400
14.031	0.015642532800
14.032	0.016600303200
14.033	0.017558073600
14.034	0.018515844000
14.035	0.019466097600
